Time,Seconds,Minutes,Days,,Bin 2,Bin 3,Bin 4,Bin 2,Bin 3,Bin 4,Bin 2,Bin 3,Bin 4
4981200,,6.90782809405128E+017,,,,,,4.02463053517541E+017,9.54881845624605E+016,898809278964579,,,
4981824,6.93312295804732E+017,,,,4.03969620668385E+017,9.61086823528304E+016,899332497081836,,,,,,
4982880,,6.90792711653065E+017,,,,,,4.02468148891513E+017,9.54883704736006E+016,898809278964579,,,
4983552,6.93322478209066E+017,,,,4.03974859782899E+017,9.61088735089316E+016,899332497081836,,,,,,
4984560,,6.90802605831836E+017,,,,,,4.02473238891252E+017,9.54885561898406E+016,898809278964579,,,
4985280,6.93332652079452E+017,,,,4.03980093213782E+017,9.61090644589121E+016,899332497081836,,,,,,
4986240,,6.90812491949327E+017,,,,,,4.02478323522434E+017,9.54887417113863E+016,898809278964579,,,
4987008,6.93342817424465E+017,,,,4.03985320967204E+017,9.61092552029958E+016,899332497081836,,,,,,
4987920,,6.90822370013415E+017,,,,,,4.02483402790729E+017,9.54889270384434E+016,898809278964579,,,
4988736,6.93352974252674E+017,,,,4.03990543049334E+017,9.61094457414063E+016,899332497081836,,,,,,
4989600,,6.9083224003197E+017,,,,,,4.02488476701798E+017,9.54891121712172E+016,898809278964579,,,
4990464,6.93363122572639E+017,,,,4.03995759466332E+017,9.6109636074367E+016,899332497081836,,,,,,
4991280,,6.9084210201285E+017,,,,,,4.024935452613E+017,9.54892971099128E+016,898809278964579,,,
4992192,6.93373262392908E+017,,,,4.0400097022435E+017,9.61098262021011E+016,899332497081836,,,,,,
4992960,,6.90851955963907E+017,,,,,,4.02498608474886E+017,9.54894818547353E+016,898809278964579,,,
4993920,6.9338339372202E+017,,,,4.04006175329535E+017,9.61100161248316E+016,899332497081836,,,,,,
4994640,,6.90861801892983E+017,,,,,,4.02503666348202E+017,9.54896664058893E+016,898809278964579,,,
4995648,6.93393516568505E+017,,,,4.04011374788028E+017,9.61102058427809E+016,899332497081836,,,,,,
4996320,,6.90871639807914E+017,,,,,,4.02508718886885E+017,9.54898507635794E+016,898809278964579,,,
4997376,6.93403630940883E+017,,,,4.04016568605961E+017,9.61103953561717E+016,899332497081836,,,,,,
4998000,,6.90881469716524E+017,,,,,,4.0251376609657E+017,9.54900349280099E+016,898809278964579,,,
4999104,6.93413736847665E+017,,,,4.04021756789461E+017,9.6110584665226E+016,899332497081836,,,,,,
4999680,,6.90891291626631E+017,,,,,,4.02518807982885E+017,9.54902188993848E+016,898809278964579,,,
5000832,6.93423834297352E+017,,,,4.04026939344648E+017,9.61107737701659E+016,899332497081836,,,,,,
5001360,,6.90901105546043E+017,,,,,,4.02523844551451E+017,9.54904026779081E+016,898809278964579,,,
5002560,6.93433923298434E+017,,,,4.04032116277634E+017,9.61109626712129E+016,899332497081836,,,,,,
5003040,,6.9091091148256E+017,,,,,,4.02528875807883E+017,9.54905862637833E+016,898809278964579,,,
5004288,6.93444003859394E+017,,,,4.04037287594527E+017,9.61111513685886E+016,899332497081836,,,,,,
5004720,,6.90920709443975E+017,,,,,,4.0253390175779E+017,9.54907696572139E+016,898809278964579,,,
5006016,6.93454075988705E+017,,,,4.04042453301427E+017,9.61113398625141E+016,899332497081836,,,,,,
5006400,,6.90930499438069E+017,,,,,,4.02538922406778E+017,9.54909528584031E+016,898809278964579,,,
5007744,6.93464139694829E+017,,,,4.04047613404426E+017,9.61115281532106E+016,899332497081836,,,,,,
5008080,,6.90940281472619E+017,,,,,,4.02543937760443E+017,9.54911358675539E+016,898809278964579,,,
5009472,6.9347419498622E+017,,,,4.04052767909612E+017,9.61117162408985E+016,899332497081836,,,,,,
5009760,,6.90950055555389E+017,,,,,,4.02548947824377E+017,9.54913186848692E+016,898809278964579,,,
5011200,6.93484241871323E+017,,,,4.04057916823065E+017,9.61119041257987E+016,899332497081836,,,,,,
5011200,,,2.34227295402964E+017,,,,,,,,1.01319200294744E+017,3527077492277737,74577559631.401
5011440,,6.90959821694138E+017,,,,,,4.02553952604167E+017,9.54915013105515E+016,898809278964579,,,
5012928,6.93494280358571E+017,,,,4.04063060150858E+017,9.61120918081311E+016,899332497081836,,,,,,
5013120,,6.90969579896615E+017,,,,,,4.02558952105392E+017,9.54916837448031E+016,898809278964579,,,
5014656,6.9350431045639E+017,,,,4.04068197899058E+017,9.6112279288116E+016,899332497081836,,,,,,
5014800,,6.9097933017056E+017,,,,,,4.02563946333627E+017,9.54918659878262E+016,898809278964579,,,
5016384,6.93514332173195E+017,,,,4.04073330073725E+017,9.61124665659729E+016,899332497081836,,,,,,
5016480,,6.90989072523707E+017,,,,,,4.02568935294439E+017,9.54920480398228E+016,898809278964579,,,
5018112,6.93524345517393E+017,,,,4.04078456680914E+017,9.61126536419216E+016,899332497081836,,,,,,
5018160,,6.90998806963778E+017,,,,,,4.02573918993392E+017,9.54922299009945E+016,898809278964579,,,
5019840,6.9353435049738E+017,,,,4.04083577726672E+017,9.61128405161813E+016,899332497081836,,,,,,
5019840,,6.9100853349849E+017,,,,,,4.02578897436042E+017,9.5492411571543E+016,898809278964579,,,
5021520,,6.9101825213555E+017,,,,,,4.02583870627938E+017,9.54925930516694E+016,898809278964579,,,
5021568,6.93544347121544E+017,,,,4.04088693217037E+017,9.6113027188971E+016,899332497081836,,,,,,
5023200,,6.91027962882657E+017,,,,,,4.02588838574627E+017,9.54927743415748E+016,898809278964579,,,
5023296,6.93554335398263E+017,,,,4.04093803158045E+017,9.61132136605096E+016,899332497081836,,,,,,
5024880,,6.910376657475E+017,,,,,,4.02593801281648E+017,9.54929554414602E+016,898809278964579,,,
5025024,6.93564315335906E+017,,,,4.04098907555724E+017,9.61133999310157E+016,899332497081836,,,,,,
5026560,,6.91047360737763E+017,,,,,,4.02598758754532E+017,9.54931363515262E+016,898809278964579,,,
5026752,6.93574286942832E+017,,,,4.04104006416094E+017,9.61135860007076E+016,899332497081836,,,,,,
5028240,,6.91057047861118E+017,,,,,,4.02603710998808E+017,9.54933170719733E+016,898809278964579,,,
5028480,6.93584250227391E+017,,,,4.0410909974517E+017,9.61137718698035E+016,899332497081836,,,,,,
5029920,,6.91066727125231E+017,,,,,,4.02608658019997E+017,9.54934976030016E+016,898809278964579,,,
5030208,6.93594205197925E+017,,,,4.0411418754896E+017,9.61139575385211E+016,899332497081836,,,,,,
5031600,,6.91076398537759E+017,,,,,,4.02613599823614E+017,9.54936779448112E+016,898809278964579,,,
5031936,6.93604151862763E+017,,,,4.04119269833465E+017,9.61141430070783E+016,899332497081836,,,,,,
5033280,,6.91086062106351E+017,,,,,,4.02618536415169E+017,9.54938580976019E+016,898809278964579,,,
5033664,6.93614090230227E+017,,,,4.04124346604678E+017,9.61143282756922E+016,899332497081836,,,,,,
5034960,,6.91095717838647E+017,,,,,,4.02623467800166E+017,9.54940380615733E+016,898809278964579,,,
5035392,6.93624020308631E+017,,,,4.0412941786859E+017,9.61145133445802E+016,899332497081836,,,,,,
5036640,,6.91105365742279E+017,,,,,,4.02628393984104E+017,9.54942178369249E+016,898809278964579,,,
5037120,6.93633942106278E+017,,,,4.04134483631181E+017,9.61146982139592E+016,899332497081836,,,,,,
5038320,,6.9111500582487E+017,,,,,,4.02633314972474E+017,9.54943974238557E+016,898809278964579,,,
5038848,6.93643855631462E+017,,,,4.04139543898427E+017,9.61148828840458E+016,899332497081836,,,,,,
5040000,,6.91124638094037E+017,,,,,,4.02638230770763E+017,9.54945768225648E+016,898809278964579,,,
5040576,6.93653760892467E+017,,,,4.04144598676296E+017,9.61150673550565E+016,899332497081836,,,,,,
5041680,,6.91134262557386E+017,,,,,,4.02643141384451E+017,9.54947560332509E+016,898809278964579,,,
5042304,6.93663657897569E+017,,,,4.04149647970751E+017,9.61152516272075E+016,899332497081836,,,,,,
5043360,,6.91143879222517E+017,,,,,,4.02648046819015E+017,9.54949350561126E+016,898809278964579,,,
5044032,6.93673546655035E+017,,,,4.04154691787747E+017,9.61154357007149E+016,899332497081836,,,,,,
5045040,,6.9115348809702E+017,,,,,,4.02652947079922E+017,9.54951138913482E+016,898809278964579,,,
5045760,6.93683427173123E+017,,,,4.04159730133236E+017,9.61156195757944E+016,899332497081836,,,,,,
5046720,,6.91163089188477E+017,,,,,,4.02657842172636E+017,9.54952925391559E+016,898809278964579,,,
5047488,6.93693299460078E+017,,,,4.04164763013158E+017,9.61158032526615E+016,899332497081836,,,,,,
5048400,,6.91172682504462E+017,,,,,,4.02662732102615E+017,9.54954709997335E+016,898809278964579,,,
5049216,6.93703163524141E+017,,,,4.0416979043345E+017,9.61159867315314E+016,899332497081836,,,,,,
5050080,,6.91182268052542E+017,,,,,,4.02667616875311E+017,9.54956492732787E+016,898809278964579,,,
5050944,6.9371301937354E+017,,,,4.04174812400043E+017,9.61161700126193E+016,899332497081836,,,,,,
5051760,,6.91191845840274E+017,,,,,,4.02672496496169E+017,9.54958273599892E+016,898809278964579,,,
5052672,6.93722867016496E+017,,,,4.04179828918859E+017,9.611635309614E+016,899332497081836,,,,,,
5053440,,6.91201415875208E+017,,,,,,4.0267737097063E+017,9.54960052600621E+016,898809278964579,,,
5054400,6.9373270646122E+017,,,,4.04184839995817E+017,9.6116535982308E+016,899332497081836,,,,,,
5055120,,6.91210978164886E+017,,,,,,4.02682240304128E+017,9.54961829736946E+016,898809278964579,,,
5056128,6.93742537715913E+017,,,,4.04189845636826E+017,9.61167186713377E+016,899332497081836,,,,,,
5056800,,6.91220532716839E+017,,,,,,4.02687104502093E+017,9.54963605010835E+016,898809278964579,,,
5057856,6.93752360788768E+017,,,,4.04194845847791E+017,9.61169011634433E+016,899332497081836,,,,,,
5058480,,6.91230079538593E+017,,,,,,4.02691963569947E+017,9.54965378424256E+016,898809278964579,,,
5059584,6.9376217568797E+017,,,,4.04199840634609E+017,9.61170834588385E+016,899332497081836,,,,,,
5060160,,6.91239618637665E+017,,,,,,4.02696817513107E+017,9.54967149979172E+016,898809278964579,,,
5061312,6.93771982421691E+017,,,,4.04204830003173E+017,9.61172655577371E+016,899332497081836,,,,,,
5061840,,6.91249150021564E+017,,,,,,4.02701666336986E+017,9.54968919677546E+016,898809278964579,,,
5063040,6.93781780998098E+017,,,,4.04209813959366E+017,9.61174474603525E+016,899332497081836,,,,,,
5063520,,6.91258673697789E+017,,,,,,4.0270651004699E+017,9.54970687521339E+016,898809278964579,,,
5064768,6.93791571425347E+017,,,,4.04214792509069E+017,9.61176291668978E+016,899332497081836,,,,,,
5065200,,6.91268189673834E+017,,,,,,4.02711348648518E+017,9.54972453512509E+016,898809278964579,,,
5066496,6.93801353711584E+017,,,,4.04219765658151E+017,9.61178106775861E+016,899332497081836,,,,,,
5066880,,6.91277697957183E+017,,,,,,4.02716182146964E+017,9.54974217653013E+016,898809278964579,,,
5068224,6.93811127864949E+017,,,,4.04224733412482E+017,9.61179919926301E+016,899332497081836,,,,,,
5068560,,6.91287198555311E+017,,,,,,4.02721010547719E+017,9.54975979944805E+016,898809278964579,,,
5069952,6.9382089389357E+017,,,,4.04229695777919E+017,9.61181731122422E+016,899332497081836,,,,,,
5070240,,6.91296691475687E+017,,,,,,4.02725833856165E+017,9.54977740389836E+016,898809278964579,,,
5071680,6.93830651805566E+017,,,,4.04234652760315E+017,9.61183540366348E+016,899332497081836,,,,,,
5071920,,6.9130617672577E+017,,,,,,4.02730652077678E+017,9.54979498990058E+016,898809278964579,,,
5073408,6.93840401609048E+017,,,,4.04239604365517E+017,9.61185347660198E+016,899332497081836,,,,,,
5073600,,6.91315654313013E+017,,,,,,4.02735465217632E+017,9.54981255747418E+016,898809278964579,,,
5075136,6.93850143312119E+017,,,,4.04244550599367E+017,9.6118715300609E+016,899332497081836,,,,,,
5075280,,6.91325124244858E+017,,,,,,4.02740273281393E+017,9.54983010663862E+016,898809278964579,,,
5076864,6.93859876922869E+017,,,,4.04249491467696E+017,9.61188956406141E+016,899332497081836,,,,,,
5076960,,6.91334586528742E+017,,,,,,4.02745076274319E+017,9.54984763741334E+016,898809278964579,,,
5078592,6.93869602449385E+017,,,,4.04254426976334E+017,9.61190757862465E+016,899332497081836,,,,,,
5078640,,6.91344041172092E+017,,,,,,4.02749874201767E+017,9.54986514981776E+016,898809278964579,,,
5080320,6.93879319899739E+017,,,,4.04259357131102E+017,9.61192557377171E+016,899332497081836,,,,,,
5080320,,6.91353488182328E+017,,,,,,4.02754667069086E+017,9.54988264387129E+016,898809278964579,,,
5082000,,6.91362927566861E+017,,,,,,4.02759454881618E+017,9.54990011959329E+016,898809278964579,,,
5082048,6.93889029281999E+017,,,,4.04264281937816E+017,9.61194354952369E+016,899332497081836,,,,,,
5083680,,6.91372359333094E+017,,,,,,4.02764237644702E+017,9.54991757700313E+016,898809278964579,,,
5083776,6.9389873060422E+017,,,,4.04269201402282E+017,9.61196150590165E+016,899332497081836,,,,,,
5085360,,6.91381783488424E+017,,,,,,4.0276901536367E+017,9.54993501612014E+016,898809278964579,,,
5085504,6.9390842387445E+017,,,,4.04274115530305E+017,9.61197944292664E+016,899332497081836,,,,,,
5087040,,6.91391200040236E+017,,,,,,4.02773788043848E+017,9.54995243696364E+016,898809278964579,,,
5087232,6.93918109100727E+017,,,,4.0427902432768E+017,9.61199736061968E+016,899332497081836,,,,,,
5088720,,6.91400608995912E+017,,,,,,4.02778555690558E+017,9.54996983955293E+016,898809278964579,,,
5088960,6.93927786291083E+017,,,,4.04283927800197E+017,9.61201525900176E+016,899332497081836,,,,,,
5090400,,6.91410010362822E+017,,,,,,4.02783318309113E+017,9.54998722390728E+016,898809278964579,,,
5090688,6.93937455453536E+017,,,,4.0428882595364E+017,9.61203313809386E+016,899332497081836,,,,,,
5092080,,6.91419404148329E+017,,,,,,4.02788075904825E+017,9.55000459004595E+016,898809278964579,,,
5092416,6.939471165961E+017,,,,4.04293718793785E+017,9.61205099791693E+016,899332497081836,,,,,,
5093760,,6.9142879035979E+017,,,,,,4.02792828482998E+017,9.55002193798817E+016,898809278964579,,,
5094144,6.93956769726776E+017,,,,4.04298606326404E+017,9.61206883849189E+016,899332497081836,,,,,,
5095440,,6.91438169004551E+017,,,,,,4.02797576048929E+017,9.55003926775316E+016,898809278964579,,,
5095872,6.9396641485356E+017,,,,4.04303488557262E+017,9.61208665983967E+016,899332497081836,,,,,,
5097120,,6.91447540089952E+017,,,,,,4.02802318607911E+017,9.55005657936012E+016,898809278964579,,,
5097600,6.93976051984436E+017,,,,4.04308365492117E+017,9.61210446198113E+016,899332497081836,,,,,,
5097600,,,2.34689471809902E+017,,,,,,,,1.01550042219496E+017,3.53550693436559E+015,74577559631.401
5098800,,6.91456903623324E+017,,,,,,4.02807056165233E+017,9.55007387282821E+016,898809278964579,,,
5099328,6.93985681127381E+017,,,,4.04313237136722E+017,9.61212224493713E+016,899332497081836,,,,,,
5100480,,6.91466259611992E+017,,,,,,4.02811788726174E+017,9.55009114817659E+016,898809278964579,,,
5101056,6.93995302290362E+017,,,,4.04318103496822E+017,9.61214000872853E+016,899332497081836,,,,,,
5102160,,6.91475608063271E+017,,,,,,4.02816516296013E+017,9.5501084054244E+016,898809278964579,,,
5102784,6.94004915481337E+017,,,,4.04322964578156E+017,9.61215775337613E+016,899332497081836,,,,,,
5103840,,6.91484948984469E+017,,,,,,4.02821238880018E+017,9.55012564459075E+016,898809278964579,,,
5104512,6.94014520708257E+017,,,,4.0432782038646E+017,9.61217547890072E+016,899332497081836,,,,,,
5105520,,6.91494282382885E+017,,,,,,4.02825956483456E+017,9.55014286569473E+016,898809278964579,,,
5106240,6.9402411797906E+017,,,,4.04332670927458E+017,9.61219318532307E+016,899332497081836,,,,,,
5107200,,6.91503608265812E+017,,,,,,4.02830669111585E+017,9.55016006875542E+016,898809278964579,,,
5107968,6.9403370730168E+017,,,,4.04337516206873E+017,9.61221087266393E+016,899332497081836,,,,,,
5108880,,6.91512926640534E+017,,,,,,4.02835376769659E+017,9.55017725379187E+016,898809278964579,,,
5109696,6.9404328868404E+017,,,,4.0434235623042E+017,9.61222854094404E+016,899332497081836,,,,,,
5110560,,6.91522237514327E+017,,,,,,4.02840079462927E+017,9.55019442082311E+016,898809278964579,,,
5111424,6.94052862134055E+017,,,,4.04347191003806E+017,9.61224619018407E+016,899332497081836,,,,,,
5112240,,6.91531540894459E+017,,,,,,4.02844777196632E+017,9.55021156986816E+016,898809278964579,,,
5113152,6.94062427659628E+017,,,,4.04352020532735E+017,9.61226382040473E+016,899332497081836,,,,,,
5113920,,6.9154083678819E+017,,,,,,4.0284946997601E+017,9.55022870094601E+016,898809278964579,,,
5114880,6.94071985268658E+017,,,,4.04356844822903E+017,9.61228143162667E+016,899332497081836,,,,,,
5115600,,6.91550125202775E+017,,,,,,4.02854157806293E+017,9.55024581407562E+016,898809278964579,,,
5116608,6.94081534969033E+017,,,,4.0436166388E+017,9.61229902387052E+016,899332497081836,,,,,,
5117280,,6.91559406145456E+017,,,,,,4.02858840692708E+017,9.55026290927597E+016,898809278964579,,,
5118336,6.94091076768631E+017,,,,4.0436647770971E+017,9.61231659715689E+016,899332497081836,,,,,,
5118960,,6.91568679623471E+017,,,,,,4.02863518640475E+017,9.55027998656597E+016,898809278964579,,,
5120064,6.94100610675322E+017,,,,4.04371286317709E+017,9.61233415150637E+016,899332497081836,,,,,,
5120640,,6.9157794564405E+017,,,,,,4.02868191654808E+017,9.55029704596454E+016,898809278964579,,,
5121792,6.94110136696968E+017,,,,4.0437608970967E+017,9.61235168693954E+016,899332497081836,,,,,,
5122320,,6.91587204214413E+017,,,,,,4.02872859740919E+017,9.55031408749057E+016,898809278964579,,,
5123520,6.94119654841423E+017,,,,4.04380887891257E+017,9.61236920347693E+016,899332497081836,,,,,,
5124000,,6.91596455341775E+017,,,,,,4.02877522904011E+017,9.55033111116294E+016,898809278964579,,,
5125248,6.9412916511653E+017,,,,4.04385680868132E+017,9.61238670113908E+016,899332497081836,,,,,,
5125680,,6.9160569903334E+017,,,,,,4.02882181149282E+017,9.5503481170005E+016,898809278964579,,,
5126976,6.94138667530126E+017,,,,4.04390468645946E+017,9.61240417994648E+016,899332497081836,,,,,,
5127360,,6.91614935296306E+017,,,,,,4.02886834481926E+017,9.55036510502208E+016,898809278964579,,,
5128704,6.94148162090034E+017,,,,4.04395251230345E+017,9.6124216399196E+016,899332497081836,,,,,,
5129040,,6.91624164137865E+017,,,,,,4.0289148290713E+017,9.55038207524649E+016,898809278964579,,,
5130432,6.94157648804076E+017,,,,4.04400028626971E+017,9.61243908107892E+016,899332497081836,,,,,,
5130720,,6.91633385565198E+017,,,,,,4.02896126430076E+017,9.55039902769254E+016,898809278964579,,,
5132160,6.94167127680059E+017,,,,4.04404800841458E+017,9.61245650344485E+016,899332497081836,,,,,,
5132400,,6.91642599585479E+017,,,,,,4.02900765055942E+017,9.55041596237898E+016,898809278964579,,,
5133888,6.94176598725785E+017,,,,4.04409567879436E+017,9.61247390703781E+016,899332497081836,,,,,,
5134080,,6.91651806205877E+017,,,,,,4.02905398789898E+017,9.55043287932458E+016,898809278964579,,,
5135616,6.94186061949046E+017,,,,4.04414329746525E+017,9.6124912918782E+016,899332497081836,,,,,,
5135760,,6.91661005433549E+017,,,,,,4.0291002763711E+017,9.55044977854807E+016,898809278964579,,,
5137344,6.94195517357624E+017,,,,4.04419086448344E+017,9.61250865798638E+016,899332497081836,,,,,,
5137440,,6.91670197275647E+017,,,,,,4.02914651602738E+017,9.55046666006817E+016,898809278964579,,,
5139072,6.94204964959294E+017,,,,4.04423837990501E+017,9.61252600538269E+016,899332497081836,,,,,,
5139120,,6.91679381739315E+017,,,,,,4.02919270691937E+017,9.55048352390355E+016,898809278964579,,,
